3.6,0.746,0.828000009059906
3.6,0.746,0.833000004291534
3.6,0.746,0.825999975204468
3.6,0.746,0.811999976634979
3.6,0.746,0.809000015258789
3.6,0.746,0.797999978065491
3.39400005340576,0.746,0.796999990940094
3.32699990272522,0.746,0.787000000476837
3.29200005531311,0.746,0.781000018119812
3.6,0.746,0.773000001907349
3.6,0.746,0.768999993801117
3.6,0.746,0.755999982357025
3.6,0.746,0.754999995231628
3.6,0.746,0.763000011444092
3.27800011634827,0.746,0.769999980926514
3.6,0.746,0.753000020980835
3.6,0.746,0.758000016212463
3.6,0.746,0.750999987125397
3.6,0.746,0.741999983787537
3.6,0.746,0.74099999666214
3.6,0.746,0.737999975681305
3.6,0.746,0.736000001430512
0.779999971389771,0.746,0.742999970912933
3.6,0.731,0.744000017642975
0.250999987125397,0.731,0.736999988555908
0.33899998664856,0.731,0.741999983787537
0.603999972343445,0.731,0.734000027179718
3.6,0.731,0.728999972343445
3.6,0.731,0.744000017642975
0.666999995708466,0.731,0.751999974250793
3.6,0.731,0.745999991893768
3.6,0.731,0.75
3.6,0.731,0.75
3.6,0.731,0.748000025749206
3.6,0.731,0.758000016212463
3.6,0.731,0.763999998569489
3.6,0.731,0.75
3.6,0.731,0.749000012874603
3.6,0.731,0.753000020980835
3.6,0.731,0.767000019550324
3.6,0.731,0.774999976158142
3.6,0.731,0.764999985694885
3.6,0.731,0.763999998569489
3.6,0.731,0.773999989032745
3.6,0.731,0.805999994277954
3.6,0.731,0.681999981403351
0.763999998569489,0.638,0.730000019073486
0.759999990463257,0.638,0.796000003814697
0.799000024795532,0.638,0.791999995708466
0.811999976634979,0.638,0.788999974727631
0.76800000667572,0.638,0.754000008106232
0.763000011444092,0.638,0.736000001430512
0.75900000333786,0.638,0.726000010967255
0.748000025749206,0.638,0.716000020503998
0.751999974250793,0.638,0.709999978542328
3.6,0.638,0.697000026702881
3.6,0.638,0.686999976634979
3.6,0.638,0.699000000953674
3.6,0.638,0.700999975204468
3.6,0.638,0.703000009059906
3.6,0.638,0.697000026702881
3.6,0.638,0.689000010490418
3.6,0.638,0.681999981403351
3.6,0.638,0.674000024795532
3.6,0.638,0.665000021457672
3.6,0.638,0.657999992370606
3.6,0.638,0.649999976158142
3.6,0.638,0.638999998569489
3.6,0.638,0.633000016212463
3.15599989891052,0.552,0.629999995231628
3.13599991798401,0.552,0.625999987125397
3.6,0.552,0.620999991893768
3.6,0.552,0.623000025749206
3.6,0.552,0.619000017642975
3.6,0.552,0.615000009536743
3.6,0.552,0.611999988555908
3.6,0.552,0.617999970912933
3.16899991035461,0.552,0.61599999666214
3.6,0.552,0.614000022411346
3.6,0.552,0.611999988555908
3.6,0.552,0.609000027179718
3.6,0.552,0.60699999332428
3.6,0.552,0.605000019073486
3.6,0.552,0.602999985218048
0.630999982357025,0.552,0.605000019073486
0.63400000333786,0.552,0.601999998092651
0.637000024318695,0.552,0.601999998092651
0.623000025749206,0.552,0.600000023841858
0.610000014305115,0.552,0.600000023841858
0.612999975681305,0.552,0.600000023841858
0.555999994277954,0.552,0.601000010967255
0.623000025749206,0.552,0.601000010967255
3.06100010871887,0.561,0.602999985218048
3.6,0.561,0.601999998092651
3.6,0.561,0.602999985218048
3.6,0.561,0.601999998092651
3.6,0.561,0.600000023841858
3.6,0.561,0.601000010967255
3.6,0.561,0.601999998092651
0.629000008106232,0.561,0.602999985218048
0.624000012874603,0.561,0.605000019073486
0.619000017642975,0.561,0.607999980449677
0.612999975681305,0.561,0.605000019073486
0.607999980449677,0.561,0.606000006198883
0.621999979019165,0.561,0.607999980449677
0.621999979019165,0.561,0.60699999332428
0.621999979019165,0.561,0.607999980449677
0.624000012874603,0.561,0.611999988555908
0.63400000333786,0.561,0.612999975681305
0.620999991893768,0.561,0.615000009536743
3.6,0.561,0.616999983787537
3.6,0.561,0.615000009536743
3.6,0.561,0.617999970912933
3.6,0.561,0.616999983787537
3.6,0.561,0.620999991893768
3.6,0.6,0.625
3.6,0.6,0.630999982357025
3.6,0.6,0.634999990463257
3.6,0.6,0.640999972820282
3.6,0.6,0.643999993801117
3.6,0.6,0.649999976158142
3.6,0.6,0.653999984264374
3.6,0.6,0.658999979496002
3.6,0.6,0.662999987602234
3.6,0.6,0.671000003814697
3.6,0.6,0.680000007152557
3.6,0.6,0.680000007152557
3.6,0.6,0.686999976634979
3.6,0.6,0.695999979972839
3.6,0.6,0.703000009059906
3.6,0.6,0.653999984264374
3.6,0.6,0.694000005722046
3.6,0.6,0.699999988079071
3.6,0.6,0.707000017166138
3.6,0.6,0.711000025272369
3.6,0.6,0.712000012397766
3.6,0.6,0.723999977111816
3.6,0.6,0.734000027179718
3.6,0.728,0.750999987125397
0.098999999463558,0.728,0.737999975681305
3.6,0.728,0.736999988555908
0.994000017642975,0.728,0.732999980449677
0.122000001370907,0.728,0.737999975681305
0.760999977588654,0.728,0.749000012874603
0.774999976158142,0.728,0.750999987125397
0.788999974727631,0.728,0.742999970912933
0.828000009059906,0.728,0.745000004768372
0.236000001430511,0.728,0.751999974250793
0.30799999833107,0.728,0.693000018596649
0.470999985933304,0.728,0.709999978542328
0.712999999523163,0.728,0.726999998092651
0.712999999523163,0.728,0.74099999666214
3.6,0.728,0.749000012874603
0.810999989509583,0.728,0.753000020980835
3.6,0.728,0.749000012874603
3.6,0.728,0.75
3.6,0.728,0.75900000333786
3.6,0.728,0.758000016212463
3.6,0.728,0.758000016212463
3.6,0.728,0.751999974250793
3.6,0.728,0.759999990463257
3.6,0.728,0.769999980926514
3.6,0.754,0.781000018119812
3.6,0.754,0.799000024795532
3.6,0.754,0.805999994277954
3.6,0.754,0.796999990940094
3.6,0.754,0.806999981403351
3.6,0.754,0.810000002384186
3.6,0.754,0.820999979972839
3.6,0.754,0.825999975204468
3.6,0.754,0.828000009059906
3.6,0.754,0.834999978542328
3.6,0.754,0.830999970436096
0.958999991416931,0.754,0.78600001335144
0.862999975681305,0.754,0.873000025749206
0.862999975681305,0.754,0.875999987125397
0.860000014305115,0.754,0.879999995231628
0.870000004768372,0.754,0.883000016212463
3.6,0.754,0.893999993801117
3.6,0.754,0.898000001907349
3.6,0.754,0.912000000476837
3.6,0.754,0.9200000166893
3.6,0.754,0.933000028133392
3.6,0.754,0.944999992847443
3.6,0.754,0.945999979972839
3.6,0.754,0.829999983310699
3.6,0.727,0.75
3.6,0.727,0.749000012874603
3.6,0.727,0.745000004768372
3.6,0.727,0.75
3.6,0.727,0.748000025749206
0.728999972343445,0.727,0.75
0.773999989032745,0.727,0.749000012874603
0.731000006198883,0.727,0.737999975681305
0.662000000476837,0.727,0.727999985218048
0.233999997377396,0.727,0.735000014305115
0.305000007152557,0.727,0.739000022411346
0.462000012397766,0.727,0.742999970912933
3.6,0.727,0.742999970912933
3.6,0.727,0.755999982357025
3.6,0.727,0.746999979019165
3.6,0.727,0.741999983787537
3.6,0.727,0.745000004768372
3.6,0.727,0.742999970912933
3.6,0.727,0.748000025749206
3.6,0.727,0.753000020980835
3.6,0.727,0.759999990463257
3.6,0.727,0.763999998569489
3.6,0.727,0.764999985694885
3.6,0.727,0.76800000667572
3.6,0.759,0.769999980926514
3.6,0.759,0.77700001001358
3.6,0.759,0.778999984264374
3.6,0.759,0.805999994277954
3.6,0.759,0.810999989509583
3.6,0.759,0.816999971866608
3.6,0.759,0.806999981403351
3.6,0.759,0.810999989509583
3.6,0.759,0.805999994277954
3.6,0.759,0.841000020503998
3.6,0.759,0.843999981880188
